Obs_Report_Result : [

                           ______________________
                          |                      |
                          |   Observer Report    |
                          |______________________| 


___________________________________________________________________________________________________________


 TPIC   |    Vessel: Barbaros H.P | Client: Turkiye Petrolleri | Job No BPA000719 | Job name: LEFKOSA-4 3D | Area: Eastern Mediterra
___________________________________________________________________________________________________________


 Date: 29 Dec 2019  LineName: TPLA19-1018P1003               Sequence Number:     3
_________________________________________________________________________________________________________
          |          |           |         |         |    Gun string's pressure        |                 |
   Orca   |   Seal   |   Shot    |   File  |   Nav   |      STBD      |      PORT      |  DEAD CHANNELS  |
   Time   |   Time   |   Point   |  Number | Header  | GS 1/GS 2/GS 3 | GS 4/GS 5/GS 6 | OR OTHER ERRORS |
__________|__________|___________|_________|_________|________________|________________|_________________|
 00:43:04 | 00:43:04 |    1868.0 |    1213 |   5751  | 2015/1995/2016 | 2012/2011/2012 |   
 00:43:14 | 00:43:14 |    1869.0 |    1214 |   5751  | 2015/2007/2015 | 2015/2003/2015 |   
 00:43:25 | 00:43:25 |    1870.0 |    1215 |   5751  | 2014/2002/2017 | 2015/2013/2015 |   
 00:43:36 | 00:43:36 |    1871.0 |    1216 |   5751  | 2012/2004/2013 | 2013/2000/2013 |   
 00:43:46 | 00:43:46 |    1872.0 |    1217 |   5751  | 2013/2000/2016 | 2013/2012/2013 |   
 00:43:57 | 00:43:57 |    1873.0 |    1218 |   5751  | 2013/2004/2014 | 2013/1999/2013 |   
 00:44:08 | 00:44:08 |    1874.0 |    1219 |   5751  | 2014/1999/2017 | 2013/2011/2012 |   
 00:44:18 | 00:44:18 |    1875.0 |    1220 |   5751  | 2016/2009/2017 | 2015/2006/2016 |   
 00:44:29 | 00:44:29 |    1876.0 |    1221 |   5751  | 2014/1999/2016 | 2013/2011/2012 |   
 00:44:39 | 00:44:39 |    1877.0 |    1222 |   5751  | 2016/2008/2016 | 2015/2005/2015 |   
 00:44:50 | 00:44:50 |    1878.0 |    1223 |   5751  | 2013/1997/2015 | 2011/2010/2011 |   
 00:45:00 | 00:45:00 |    1879.0 |    1224 |   5751  | 2016/2008/2016 | 2014/2005/2015 |   
 00:45:11 | 00:45:11 |    1880.0 |    1225 |   5751  | 2015/1998/2016 | 2012/2011/2012 |   
 00:45:21 | 00:45:21 |    1881.0 |    1226 |   5751  | 2015/2008/2016 | 2015/2004/2015 |   
 00:45:32 | 00:45:32 |    1882.0 |    1227 |   5751  | 2015/1988/2015 | 2011/2009/2010 |   
 00:45:43 | 00:45:43 |    1883.0 |    1228 |   5751  | 2015/2007/2015 | 2014/2002/2014 |   
 00:45:53 | 00:45:53 |    1884.0 |    1229 |   5751  | 2014/2003/2018 | 2015/2014/2014 |   
 00:46:04 | 00:46:04 |    1885.0 |    1230 |   5751  | 2015/2007/2015 | 2015/2001/2014 |   
 00:46:14 | 00:46:14 |    1886.0 |    1231 |   5751  | 2014/2001/2017 | 2014/2013/2014 |   
 00:46:25 | 00:46:25 |    1887.0 |    1232 |   5751  | 2013/2005/2013 | 2013/2000/2013 |   
 00:46:35 | 00:46:35 |    1888.0 |    1233 |   5751  | 2012/1999/2015 | 2012/2010/2011 |   
 00:46:46 | 00:46:46 |    1889.0 |    1234 |   5751  | 2012/2005/2013 | 2012/1998/2012 |   
 00:46:56 | 00:46:56 |    1890.0 |    1235 |   5751  | 2012/1998/2015 | 2012/2011/2011 |   
 00:47:07 | 00:47:07 |    1891.0 |    1236 |   5751  | 2012/2003/2013 | 2013/1996/2012 |   
 00:47:17 | 00:47:17 |    1892.0 |    1237 |   5751  | 2011/1998/2013 | 2010/2009/2010 |   
 00:47:28 | 00:47:28 |    1893.0 |    1238 |   5751  | 2011/2002/2010 | 2011/1995/2011 |   
 00:47:39 | 00:47:39 |    1894.0 |    1239 |   5751  | 2011/1996/2013 | 2011/2009/2010 |   
 00:47:49 | 00:47:49 |    1895.0 |    1240 |   5751  | 2014/2006/2014 | 2012/2003/2013 |   
 00:48:00 | 00:48:00 |    1896.0 |    1241 |   5751  | 2011/1996/2013 | 2010/2009/2010 |   
 00:48:10 | 00:48:10 |    1897.0 |    1242 |   5751  | 2013/2006/2014 | 2012/2002/2013 |   
 00:48:21 | 00:48:21 |    1898.0 |    1243 |   5751  | 2012/1994/2013 | 2010/2008/2009 |   
 00:48:31 | 00:48:31 |    1899.0 |    1244 |   5751  | 2013/2005/2013 | 2012/2002/2012 |   
 00:48:42 | 00:48:42 |    1900.0 |    1245 |   5751  | 2011/1994/2012 | 2009/2008/2009 |   
 00:48:52 | 00:48:52 |    1901.0 |    1246 |   5751  | 2013/2005/2013 | 2012/2001/2013 |   
 00:49:03 | 00:49:03 |    1902.0 |    1247 |   5751  | 2012/1993/2012 | 2009/2007/2009 |   
 00:49:14 | 00:49:14 |    1903.0 |    1248 |   5751  | 2012/2004/2012 | 2012/2000/2012 |   
 00:49:24 | 00:49:24 |    1904.0 |    1249 |   5751  | 2012/1990/2011 | 2008/2006/2007 |   
 00:49:35 | 00:49:35 |    1905.0 |    1250 |   5751  | 2012/2004/2012 | 2011/1999/2011 |   
 00:49:45 | 00:49:45 |    1906.0 |    1251 |   5751  | 2011/1999/2014 | 2012/2010/2011 |   
 00:49:56 | 00:49:56 |    1907.0 |    1252 |   5751  | 2011/2003/2011 | 2011/1997/2011 |   
 00:50:06 | 00:50:06 |    1908.0 |    1253 |   5751  | 2009/1998/2013 | 2010/2008/2010 |   
 00:50:17 | 00:50:17 |    1909.0 |    1254 |   5751  | 2010/2002/2010 | 2010/1997/2010 |   
 00:50:27 | 00:50:27 |    1910.0 |    1255 |   5751  | 2010/1997/2013 | 2010/2008/2009 |   
 00:50:38 | 00:50:38 |    1911.0 |    1256 |   5751  | 2010/2002/2010 | 2010/1996/2010 |   
 00:50:48 | 00:50:48 |    1912.0 |    1257 |   5751  | 2009/1996/2012 | 2009/2008/2009 |   
 00:50:59 | 00:50:59 |    1913.0 |    1258 |   5751  | 2013/2005/2013 | 2011/2003/2012 |   
 00:51:10 | 00:51:10 |    1914.0 |    1259 |   5751  | 2011/1994/2012 | 2009/2008/2008 |   
 00:51:20 | 00:51:20 |    1915.0 |    1260 |   5751  | 2013/2005/2013 | 2011/2001/2012 |   
 00:51:31 | 00:51:31 |    1916.0 |    1261 |   5751  | 2011/1995/2012 | 2009/2007/2008 |   
 00:51:41 | 00:51:41 |    1917.0 |    1262 |   5751  | 2012/2004/2012 | 2011/2001/2011 |   
 00:51:52 | 00:51:52 |    1918.0 |    1263 |   5751  | 2011/2000/2014 | 2011/2011/2012 |   
 00:52:03 | 00:52:03 |    1919.0 |    1264 |   5751  | 2012/2004/2012 | 2012/1998/2011 |   
 00:52:13 | 00:52:13 |    1920.0 |    1265 |   5751  | 2011/1998/2014 | 2011/2010/2010 |   
 00:52:24 | 00:52:24 |    1921.0 |    1266 |   5751  | 2014/2007/2015 | 2012/2005/2013 |   
 00:52:35 | 00:52:35 |    1922.0 |    1267 |   5751  | 2012/1996/2014 | 2011/2009/2010 |   
 00:52:45 | 00:52:45 |    1923.0 |    1268 |   5751  | 2014/2006/2014 | 2013/2003/2013 |   
 00:52:56 | 00:52:56 |    1924.0 |    1269 |   5751  | 2012/1994/2013 | 2010/2008/2010 |   
 00:53:06 | 00:53:06 |    1925.0 |    1270 |   5751  | 2014/2005/2014 | 2013/2000/2013 |   
 00:53:17 | 00:53:17 |    1926.0 |    1271 |   5751  | 2012/1985/2012 | 2009/2008/2008 |   
 00:53:28 | 00:53:28 |    1927.0 |    1272 |   5751  | 2013/2004/2013 | 2012/1999/2012 |   
 00:53:38 | 00:53:38 |    1928.0 |    1273 |   5751  | 2011/1999/2014 | 2011/2009/2010 |   
 00:53:49 | 00:53:49 |    1929.0 |    1274 |   5751  | 2011/2003/2011 | 2011/1998/2010 |   
 00:53:59 | 00:53:59 |    1930.0 |    1275 |   5751  | 2011/1998/2014 | 2011/2010/2011 |   
 00:54:10 | 00:54:10 |    1931.0 |    1276 |   5751  | 2012/2003/2011 | 2011/1995/2011 |   
 00:54:20 | 00:54:20 |    1932.0 |    1277 |   5751  | 2011/1997/2013 | 2010/2008/2010 |   
 00:54:31 | 00:54:31 |    1933.0 |    1278 |   5751  | 2011/2002/2010 | 2011/1994/2011 |   
 00:54:42 | 00:54:42 |    1934.0 |    1279 |   5751  | 2011/1996/2013 | 2010/2008/2010 |   
 00:54:52 | 00:54:52 |    1935.0 |    1280 |   5751  | 2014/2006/2014 | 2012/2003/2012 |   
 00:55:03 | 00:55:03 |    1936.0 |    1281 |   5751  | 2012/1994/2013 | 2009/2008/2009 |   
 00:55:13 | 00:55:13 |    1937.0 |    1282 |   5751  | 2014/2006/2014 | 2013/2001/2013 |   
 00:55:24 | 00:55:24 |    1938.0 |    1283 |   5751  | 2012/2001/2015 | 2013/2011/2012 |   
 00:55:35 | 00:55:35 |    1939.0 |    1284 |   5751  | 2013/2003/2013 | 2012/1999/2013 |   
 00:55:45 | 00:55:45 |    1940.0 |    1285 |   5751  | 2013/1999/2015 | 2012/2011/2012 |   
 00:55:56 | 00:55:56 |    1941.0 |    1286 |   5751  | 2013/2003/2013 | 2013/1998/2013 |   
 00:56:07 | 00:56:07 |    1942.0 |    1287 |   5751  | 2014/1998/2015 | 2012/2011/2012 |   
 00:56:17 | 00:56:17 |    1943.0 |    1288 |   5751  | 2015/2007/2015 | 2014/2004/2014 |   
 00:56:28 | 00:56:28 |    1944.0 |    1289 |   5751  | 2014/1997/2015 | 2011/2010/2011 |   
 00:56:39 | 00:56:39 |    1945.0 |    1290 |   5751  | 2014/2006/2015 | 2014/2002/2014 |   
 00:56:49 | 00:56:49 |    1946.0 |    1291 |   5751  | 2013/2002/2017 | 2014/2013/2014 |   
 00:57:00 | 00:57:00 |    1947.0 |    1292 |   5751  | 2014/2006/2014 | 2014/1999/2014 |   
 00:57:10 | 00:57:10 |    1948.0 |    1293 |   5751  | 2013/2000/2016 | 2013/2012/2012 |   
 00:57:21 | 00:57:21 |    1949.0 |    1294 |   5751  | 2016/2008/2016 | 2014/2007/2015 |   
 00:57:32 | 00:57:32 |    1950.0 |    1295 |   5751  | 2014/1998/2016 | 2012/2011/2012 |   
 00:57:42 | 00:57:42 |    1951.0 |    1296 |   5751  | 2016/2008/2016 | 2014/2005/2015 |   
 00:57:53 | 00:57:53 |    1952.0 |    1297 |   5751  | 2014/1997/2015 | 2012/2010/2011 |   
 00:58:03 | 00:58:03 |    1953.0 |    1298 |   5751  | 2014/2006/2014 | 2013/2002/2013 |   
 00:58:14 | 00:58:14 |    1954.0 |    1299 |   5751  | 2013/2003/2016 | 2014/2012/2013 |   
 00:58:25 | 00:58:25 |    1955.0 |    1300 |   5751  | 2014/2006/2013 | 2013/1999/2013 |   
 00:58:35 | 00:58:35 |    1956.0 |    1301 |   5751  | 2014/2001/2016 | 2014/2012/2013 |   
 00:58:46 | 00:58:46 |    1957.0 |    1302 |   5751  | 2014/2006/2014 | 2014/2000/2014 |   
 00:58:56 | 00:58:56 |    1958.0 |    1303 |   5751  | 2014/2001/2016 | 2013/2012/2013 |   
 00:59:07 | 00:59:07 |    1959.0 |    1304 |   5751  | 2014/2005/2013 | 2014/1997/2013 |   
 00:59:18 | 00:59:18 |    1960.0 |    1305 |   5751  | 2014/1998/2015 | 2012/2011/2012 |   
 00:59:28 | 00:59:28 |    1961.0 |    1306 |   5751  | 2015/2008/2015 | 2014/2005/2015 |   
 00:59:39 | 00:59:39 |    1962.0 |    1307 |   5751  | 2014/1996/2015 | 2011/2010/2011 |   
 00:59:49 | 00:59:49 |    1963.0 |    1308 |   5751  | 2016/2008/2015 | 2014/2004/2015 |   
 01:00:00 | 01:00:00 |    1964.0 |    1309 |   5751  | 2014/2004/2017 | 2015/2014/2015 |   
 01:00:11 | 01:00:11 |    1965.0 |    1310 |   5751  | 2015/2007/2015 | 2015/2002/2015 |   
 01:00:21 | 01:00:21 |    1966.0 |    1311 |   5751  | 2015/2002/2018 | 2015/2014/2015 |   
 01:00:32 | 01:00:32 |    1967.0 |    1312 |   5751  | 2018/2011/2018 | 2016/2009/2017 |   
 01:00:43 | 01:00:43 |    1968.0 |    1313 |   5751  | 2016/1993/2017 | 2013/2013/2014 |   
 01:00:54 | 01:00:54 |    1969.0 |    1314 |   5751  | 2018/2009/2017 | 2016/2005/2017 |   
 01:01:04 | 01:01:04 |    1970.0 |    1315 |   5751  | 2016/2005/2019 | 2017/2015/2016 |   
 01:01:15 | 01:01:15 |    1971.0 |    1316 |   5751  | 2019/2012/2020 | 2017/2011/2018 |   
 01:01:26 | 01:01:26 |    1972.0 |    1317 |   5751  | 2018/2001/2019 | 2016/2015/2015 |   
 01:01:37 | 01:01:37 |    1973.0 |    1318 |   5751  | 2013/2005/2013 | 2011/2002/2011 |   
 01:01:47 | 01:01:47 |    1974.0 |    1319 |   5751  | 2012/2000/2015 | 2013/2011/2012 |   
 01:01:58 | 01:01:58 |    1975.0 |    1320 |   5751  | 2012/2004/2012 | 2012/1998/2011 |   
 01:02:08 | 01:02:08 |    1976.0 |    1321 |   5751  | 2013/1999/2015 | 2012/2011/2012 |   
 01:02:19 | 01:02:19 |    1977.0 |    1322 |   5751  | 2016/2008/2016 | 2014/2005/2014 |   
 01:02:30 | 01:02:30 |    1978.0 |    1323 |   5751  | 2014/1990/2015 | 2012/2010/2011 |   
 01:02:41 | 01:02:41 |    1979.0 |    1324 |   5751  | 2015/2007/2015 | 2014/2002/2015 |   
 01:02:51 | 01:02:51 |    1980.0 |    1325 |   5751  | 2015/2002/2017 | 2015/2013/2014 |   
 01:03:02 | 01:03:02 |    1981.0 |    1326 |   5751  | 2018/2010/2018 | 2016/2003/2017 |   
 01:03:13 | 01:03:13 |    1982.0 |    1327 |   5751  | 2016/1999/2017 | 2013/2012/2013 |   
 01:03:24 | 01:03:24 |    1983.0 |    1328 |   5751  | 2017/2009/2016 | 2016/2004/2016 |   
 01:03:35 | 01:03:35 |    1984.0 |    1329 |   5751  | 2016/2002/2018 | 2015/2014/2015 |   
 01:03:46 | 01:03:46 |    1985.0 |    1330 |   5751  | 2019/2011/2019 | 2017/2008/2018 |   
 01:03:56 | 01:03:56 |    1986.0 |    1331 |   5751  | 2018/2006/2021 | 2018/2017/2018 |   
 01:04:07 | 01:04:07 |    1987.0 |    1332 |   5751  | 2019/2008/2018 | 2018/2005/2018 |   
 01:04:18 | 01:04:18 |    1988.0 |    1333 |   5751  | 2017/2004/2020 | 2017/2015/2016 |   
 01:04:28 | 01:04:28 |    1989.0 |    1334 |   5751  | 2020/2012/2020 | 2018/2009/2019 |   
 01:04:39 | 01:04:39 |    1990.0 |    1335 |   5751  | 2018/1999/2019 | 2016/2014/2015 |   
 01:04:50 | 01:04:50 |    1991.0 |    1336 |   5751  | 2020/2011/2020 | 2019/2006/2019 |   
 01:05:00 | 01:05:00 |    1992.0 |    1337 |   5751  | 2019/2006/2021 | 2019/2017/2018 |   
 01:05:11 | 01:05:11 |    1993.0 |    1338 |   5751  | 2022/2014/2022 | 2019/2012/2020 |   
 01:05:22 | 01:05:22 |    1994.0 |    1339 |   5751  | 2019/2011/2023 | 2021/2020/2021 |   
 01:05:33 | 01:05:33 |    1995.0 |    1340 |   5751  | 2024/2016/2024 | 2021/2015/2023 |   
 01:05:44 | 01:05:44 |    1996.0 |    1341 |   5751  | 2022/2005/2023 | 2020/2018/2020 |   
 01:05:55 | 01:05:55 |    1997.0 |    1342 |   5751  | 2023/2015/2023 | 2023/2010/2023 |   
 01:06:05 | 01:06:05 |    1998.0 |    1343 |   5751  | 2022/2011/2025 | 2023/2021/2022 |   
 01:06:16 | 01:06:16 |    1999.0 |    1344 |   5751  | 2025/2018/2025 | 2024/2017/2024 |   
 01:06:27 | 01:06:27 |    2000.0 |    1345 |   5751  | 2022/2007/2024 | 2021/2020/2021 |   
 01:06:38 | 01:06:38 |    2001.0 |    1346 |   5751  | 2024/2016/2024 | 2023/2012/2023 |   
 01:06:48 | 01:06:48 |    2002.0 |    1347 |   5751  | 2023/2012/2026 | 2023/2022/2023 |   
 01:06:59 | 01:06:59 |    2003.0 |    1348 |   5751  | 2026/2019/2027 | 2024/2017/2025 |   
 01:07:10 | 01:07:10 |    2004.0 |    1349 |   5751  | 2023/2008/2025 | 2022/2020/2021 |   
 01:07:21 | 01:07:21 |    2005.0 |    1350 |   5751  | 2025/2017/2025 | 2023/2014/2024 |   
 01:07:31 | 01:07:31 |    2006.0 |    1351 |   5751  | 2022/2012/2026 | 2023/2022/2023 |   
 01:07:42 | 01:07:42 |    2007.0 |    1352 |   5751  | 2023/2015/2022 | 2023/2010/2023 |   
 01:07:53 | 01:07:53 |    2008.0 |    1353 |   5751  | 2021/2008/2024 | 2021/2020/2020 |   
 01:08:03 | 01:08:03 |    2009.0 |    1354 |   5751  | 2023/2015/2023 | 2022/2013/2022 |   
 01:08:14 | 01:08:14 |    2010.0 |    1355 |   5751  | 2021/2012/2025 | 2022/2019/2021 |   
 01:08:25 | 01:08:25 |    2011.0 |    1356 |   5751  | 2022/2014/2021 | 2022/2009/2021 |   
 01:08:36 | 01:08:36 |    2012.0 |    1357 |   5751  | 2021/2001/2024 | 2021/2020/2020 |   
 01:08:46 | 01:08:46 |    2013.0 |    1358 |   5751  | 2024/2016/2024 | 2023/2013/2023 |   
 01:08:57 | 01:08:57 |    2014.0 |    1359 |   5751  | 2020/2011/2025 | 2022/2021/2022 |   
 01:09:08 | 01:09:08 |    2015.0 |    1360 |   5751  | 2022/2011/2021 | 2021/2008/2021 |   
 01:09:19 | 01:09:19 |    2016.0 |    1361 |   5751  | 2021/2007/2024 | 2021/2020/2021 |   
 01:09:29 | 01:09:29 |    2017.0 |    1362 |   5751  | 2023/2015/2023 | 2022/2013/2023 |   
 01:09:40 | 01:09:40 |    2018.0 |    1363 |   5751  | 2021/2011/2025 | 2022/2021/2022 |   
 01:09:51 | 01:09:51 |    2019.0 |    1364 |   5751  | 2021/2013/2021 | 2021/2009/2021 |   
 01:10:02 | 01:10:02 |    2020.0 |    1365 |   5751  | 2020/2007/2022 | 2020/2019/2019 |   
 01:10:12 | 01:10:12 |    2021.0 |    1366 |   5751  | 2022/2014/2022 | 2021/2012/2022 |   
 01:10:23 | 01:10:23 |    2022.0 |    1367 |   5751  | 2020/2010/2023 | 2021/2021/2021 |   
 01:10:34 | 01:10:34 |    2023.0 |    1368 |   5751  | 2021/2012/2020 | 2020/2007/2020 |   
 01:10:44 | 01:10:44 |    2024.0 |    1369 |   5751  | 2018/2005/2021 | 2019/2017/2018 |   
 01:10:55 | 01:10:55 |    2025.0 |    1370 |   5751  | 2021/2013/2021 | 2019/2012/2020 |   
 01:11:06 | 01:11:06 |    2026.0 |    1371 |   5751  | 2018/2002/2019 | 2016/2014/2016 |   
 01:11:17 | 01:11:17 |    2027.0 |    1372 |   5751  | 2020/2012/2019 | 2018/2008/2019 |   
 01:11:27 | 01:11:27 |    2028.0 |    1373 |   5751  | 2017/2006/2020 | 2017/2016/2017 |   
 01:11:38 | 01:11:38 |    2029.0 |    1374 |   5751  | 2017/2008/2016 | 2016/2002/2017 |   
 01:11:49 | 01:11:49 |    2030.0 |    1375 |   5751  | 2015/2002/2018 | 2015/2013/2014 |   
 01:11:59 | 01:11:59 |    2031.0 |    1376 |   5751  | 2018/2010/2018 | 2016/2007/2017 |   
 01:12:10 | 01:12:10 |    2032.0 |    1377 |   5751  | 2015/1999/2017 | 2013/2012/2013 |   
 01:12:21 | 01:12:21 |    2033.0 |    1378 |   5751  | 2016/2008/2016 | 2015/2004/2015 |   
 01:12:31 | 01:12:31 |    2034.0 |    1379 |   5751  | 2014/2002/2017 | 2014/2013/2014 |   
 01:12:42 | 01:12:42 |    2035.0 |    1380 |   5751  | 2014/2006/2014 | 2014/2001/2014 |   
 01:12:53 | 01:12:53 |    2036.0 |    1381 |   5751  | 2014/1999/2017 | 2013/2012/2013 |   
 01:13:04 | 01:13:04 |    2037.0 |    1382 |   5751  | 2016/2008/2016 | 2015/2004/2015 |   
 01:13:14 | 01:13:14 |    2038.0 |    1383 |   5751  | 2013/2003/2017 | 2014/2013/2013 |   
 01:13:25 | 01:13:25 |    2039.0 |    1384 |   5751  | 2014/2005/2013 | 2013/2001/2014 |   
 01:13:36 | 01:13:36 |    2040.0 |    1385 |   5751  | 2013/1999/2016 | 2012/2011/2012 |   
 01:13:46 | 01:13:46 |    2041.0 |    1386 |   5751  | 2015/2007/2015 | 2013/2005/2014 |   
 01:13:57 | 01:13:57 |    2042.0 |    1387 |   5751  | 2013/1995/2013 | 2010/2009/2010 |   
 01:14:08 | 01:14:08 |    2043.0 |    1388 |   5751  | 2013/2005/2013 | 2012/2001/2013 |   
 01:14:18 | 01:14:18 |    2044.0 |    1389 |   5751  | 2011/2000/2014 | 2012/2010/2011 |   
 01:14:29 | 01:14:29 |    2045.0 |    1390 |   5751  | 2012/2003/2011 | 2012/1998/2011 |   
 01:14:40 | 01:14:40 |    2046.0 |    1391 |   5751  | 2010/1996/2013 | 2010/2009/2010 |   
 01:14:50 | 01:14:50 |    2047.0 |    1392 |   5751  | 2013/2005/2013 | 2011/2002/2012 |   
 01:15:01 | 01:15:01 |    2048.0 |    1393 |   5751  | 2009/2000/2014 | 2011/2010/2011 |   
 01:15:12 | 01:15:12 |    2049.0 |    1394 |   5751  | 2010/2002/2010 | 2010/1997/2010 |   
 01:15:22 | 01:15:22 |    2050.0 |    1395 |   5751  | 2009/1996/2013 | 2010/2008/2009 |   
 01:15:33 | 01:15:33 |    2051.0 |    1396 |   5751  | 2012/2004/2012 | 2010/2003/2011 |   
 01:15:44 | 01:15:44 |    2052.0 |    1397 |   5751  | 2009/1999/2013 | 2011/2010/2011 |   
 01:15:55 | 01:15:55 |    2053.0 |    1398 |   5751  | 2011/2000/2010 | 2010/1996/2010 |   
 01:16:06 | 01:16:06 |    2054.0 |    1399 |   5751  | 2010/1989/2011 | 2009/2007/2009 |   
 01:16:17 | 01:16:17 |    2055.0 |    1400 |   5751  | 2012/2004/2012 | 2011/2000/2011 |   
 01:16:27 | 01:16:27 |    2056.0 |    1401 |   5751  | 2010/1999/2014 | 2011/2010/2011 |   
 01:16:38 | 01:16:38 |    2057.0 |    1402 |   5751  | 2010/2000/2010 | 2010/1997/2011 |   
 01:16:49 | 01:16:49 |    2058.0 |    1403 |   5751  | 2010/1996/2012 | 2009/2008/2009 |   
 01:17:00 | 01:17:00 |    2059.0 |    1404 |   5751  | 2012/2004/2012 | 2011/2001/2012 |   
 01:17:10 | 01:17:10 |    2060.0 |    1405 |   5751  | 2010/1998/2013 | 2011/2010/2011 |   
 01:17:21 | 01:17:21 |    2061.0 |    1406 |   5751  | 2013/2005/2013 | 2011/2004/2012 |   
 01:17:32 | 01:17:32 |    2062.0 |    1407 |   5751  | 2010/1994/2012 | 2009/2007/2009 |   
 01:17:43 | 01:17:43 |    2063.0 |    1408 |   5751  | 2011/2004/2012 | 2011/1999/2011 |   
 01:17:53 | 01:17:53 |    2064.0 |    1409 |   5751  | 2009/1998/2013 | 2010/2009/2010 |   
 01:18:04 | 01:18:04 |    2065.0 |    1410 |   5751  | 2012/2005/2012 | 2011/2003/2011 |   
 01:18:15 | 01:18:15 |    2066.0 |    1411 |   5751  | 2009/1995/2011 | 2008/2007/2007 |   
 01:18:25 | 01:18:25 |    2067.0 |    1412 |   5751  | 2011/2003/2011 | 2010/2001/2011 |   
 01:18:36 | 01:18:36 |    2068.0 |    1413 |   5751  | 2007/1999/2012 | 2009/2008/2009 |   
 01:18:47 | 01:18:47 |    2069.0 |    1414 |   5751  | 2008/1998/2008 | 2008/1994/2009 |   
 01:18:58 | 01:18:58 |    2070.0 |    1415 |   5751  | 2007/1994/2010 | 2007/2006/2007 |   
 01:19:08 | 01:19:08 |    2071.0 |    1416 |   5751  | 2009/2002/2010 | 2008/2000/2009 |   
 01:19:19 | 01:19:19 |    2072.0 |    1417 |   5751  | 2006/1998/2011 | 2009/2008/2008 |   
 01:19:30 | 01:19:30 |    2073.0 |    1418 |   5751  | 2007/1999/2007 | 2007/1994/2007 |   
 01:19:41 | 01:19:41 |    2074.0 |    1419 |   5751  | 2006/1993/2009 | 2006/2005/2006 |   
 01:19:51 | 01:19:51 |    2075.0 |    1420 |   5751  | 2009/2001/2009 | 2007/1999/2008 |   
 01:20:02 | 01:20:02 |    2076.0 |    1421 |   5751  | 2006/1991/2007 | 2004/2003/2004 |   
 01:20:12 | 01:20:12 |    2077.0 |    1422 |   5751  | 2007/1999/2007 | 2006/1997/2007 |   
 01:20:23 | 01:20:23 |    2078.0 |    1423 |   5751  | 2006/1987/2006 | 2003/2002/2003 |   
 01:20:34 | 01:20:34 |    2079.0 |    1424 |   5751  | 2006/1998/2006 | 2005/1993/2006 |   
 01:20:44 | 01:20:44 |    2080.0 |    1425 |   5751  | 2004/1992/2007 | 2005/2003/2005 |   
 01:20:55 | 01:20:55 |    2081.0 |    1426 |   5751  | 2004/1994/2004 | 2004/1989/2005 |   
 01:21:06 | 01:21:06 |    2082.0 |    1427 |   5751  | 2004/1990/2005 | 2003/2002/2003 |   
 01:21:16 | 01:21:16 |    2083.0 |    1428 |   5751  | 2006/1998/2006 | 2005/1994/2005 |   
 01:21:27 | 01:21:27 |    2084.0 |    1429 |   5751  | 2003/1993/2007 | 2005/2001/2005 |   
 01:21:38 | 01:21:38 |    2085.0 |    1430 |   5751  | 2004/1995/2003 | 2003/1991/2003 |   
 01:21:48 | 01:21:48 |    2086.0 |    1431 |   5751  | 2002/1990/2005 | 2002/2001/2002 |   
 01:21:59 | 01:21:59 |    2087.0 |    1432 |   5751  | 2002/1994/2002 | 2002/1987/2002 |   
 01:22:10 | 01:22:10 |    2088.0 |    1433 |   5751  | 2001/1986/2004 | 2001/2000/2001 |   
 01:22:20 | 01:22:20 |    2089.0 |    1434 |   5751  | 2002/1994/2002 | 2001/1991/2002 |   
 01:22:31 | 01:22:31 |    2090.0 |    1435 |   5751  | 2000/1990/2004 | 2001/2000/2001 |   
 01:22:42 | 01:22:42 |    2091.0 |    1436 |   5751  | 2001/1991/2001 | 2001/1987/2001 |   
 01:22:53 | 01:22:53 |    2092.0 |    1437 |   5751  | 2000/1986/2003 | 2000/1999/1999 |   
 01:23:03 | 01:23:03 |    2093.0 |    1438 |   5751  | 1997/1989/1996 | 1995/1989/1996 |   
 01:23:14 | 01:23:14 |    2094.0 |    1439 |   5751  | 1994/1978/1996 | 1993/1992/1993 |   
 01:23:25 | 01:23:25 |    2095.0 |    1440 |   5751  | 1995/1988/1995 | 1995/1983/1995 |   
 01:23:35 | 01:23:35 |    2096.0 |    1441 |   5751  | 1994/1982/1997 | 1994/1993/1994 |   
 01:23:46 | 01:23:46 |    2097.0 |    1442 |   5751  | 1994/1986/1994 | 1995/1980/1995 |   
 01:23:56 | 01:23:56 |    2098.0 |    1443 |   5751  | 1994/1980/1997 | 1994/1993/1993 |   
 01:24:07 | 01:24:07 |    2099.0 |    1444 |   5751  | 1994/1985/1993 | 1994/1978/1994 |   
 01:24:18 | 01:24:18 |    2100.0 |    1445 |   5751  | 1993/1973/1995 | 1992/1991/1992 |   
 01:24:28 | 01:24:28 |    2101.0 |    1446 |   5751  | 1992/1984/1992 | 1993/1976/1993 |   
 01:24:39 | 01:24:39 |    2102.0 |    1447 |   5751  | 1993/1977/1994 | 1991/1990/1991 |   
 01:24:49 | 01:24:49 |    2103.0 |    1448 |   5751  | 1994/1986/1995 | 1993/1983/1993 |   
 01:25:00 | 01:25:00 |    2104.0 |    1449 |   5751  | 1993/1975/1994 | 1990/1988/1989 |   
 01:25:11 | 01:25:11 |    2105.0 |    1450 |   5751  | 1993/1985/1994 | 1992/1982/1993 |   
